date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2019/10/21,4,2019,10,36,11,33,13,10,1
2019/10/22,4,2019,10,30,11,32,15,11,1
2019/10/23,4,2019,10,32,19,31,16,18,2
2019/10/24,4,2019,10,49,25,31,18,16,1
2019/10/25,4,2019,10,49,6,29,11,7,1
2019/10/26,4,2019,10,22,11,29,11,12,3
2019/10/27,4,2019,10,36,10,33,16,10,2
2019/10/28,4,2019,10,27,14,19,21,13,3
2019/10/29,4,2019,10,39,19,30,13,16,3
2019/10/30,4,2019,10,45,27,31,18,22,3
2019/10/31,4,2019,10,57,25,39,18,22,2
2019/11/1,4,2019,11,57,11,28,17,14,3
2019/11/2,4,2019,11,40,12,28,16,13,3
2019/11/3,4,2019,11,38,9,28,11,10,2
2019/11/4,4,2019,11,30,10,31,22,10,3
2019/11/5,4,2019,11,29,11,34,22,13,2
2019/11/6,4,2019,11,39,12,35,18,14,1
2019/11/7,4,2019,11,40,10,31,15,12,2
2019/11/8,4,2019,11,34,14,23,16,11,2
2019/11/9,4,2019,11,32,9,29,11,10,2
2019/11/10,4,2019,11,29,17,18,16,18,2
2019/11/11,4,2019,11,45,12,35,14,12,2
2019/11/12,4,2019,11,36,17,32,17,14,2
2019/11/13,4,2019,11,41,9,28,10,9,2
2019/11/14,4,2019,11,28,10,30,12,8,1
2019/11/15,4,2019,11,23,11,29,16,11,3
2019/11/16,4,2019,11,32,10,31,12,10,2
2019/11/17,4,2019,11,30,15,24,21,16,2
2019/11/18,4,2019,11,39,8,35,14,8,1
2019/11/19,4,2019,11,22,4,17,12,5, 
2019/11/20,4,2019,11,15,7,7,24,7, 
2019/11/21,4,2019,11,19,16,27,27,19,3
