date, pm25, pm10, o3, no2, so2, co
2019/11/18, 51, 11, 30, 3, 4, 3
2019/11/19, 36, 4, 27, 5, 3, 2
2019/11/20, 20, 4, 27, 8, 3, 2
2019/11/21, 21, 4, 18, 15, 3, 3
2019/11/22, 37, 13, 34, 12, 5, 3
2019/11/23, 58, 16, 25, 13, 7, 4
2019/11/24, 64, 16, 27, 10, 5, 4
2019/11/25, 54, 8, 26, 4, 3, 
2019/11/26, 25, 8, 17, 10, 3, 2
2019/11/27, 35, 5, 26, 3, 3, 
2019/11/28, 21, 6, 26, 9, 4, 3
2019/11/29, 18, 7, 29, 9, 3, 2
2019/11/30, 28, 5, 28, 8, 6, 2
2019/12/1, 45, 8, 23, 9, 4, 3
2019/12/2, 31, 5, 28, 7, 3, 2
2019/12/3, 22, 5, 25, 10, 4, 3
2019/12/4, 31, 5, 27, 9, 3, 2
2019/12/5, 25, 4, 27, 5, 3, 2
2019/12/6, 18, 4, 16, 18, 4, 4
2019/12/7, 37, 12, 26, 14, 3, 4
2019/12/8, 50, 8, 23, 17, 5, 4
2019/12/9, 46, 24, 25, 25, 4, 6
2019/12/10, 72, 34, 8, 28, 6, 7
2019/12/11, 98, 20, 24, 13, 5, 4
2019/12/12, 58, 7, 23, 13, 4, 3
2019/12/13, 29, 7, 13, 14, 4, 3
2019/12/14, 45, 7, 25, 5, 3, 3
2019/12/15, 28, 11, 21, 13, 4, 3
2019/12/16, 44, 14, 7, 23, , 5
2019/12/17, 62, 21, 25, 16, 4, 5
2019/12/18, 55, 15, 17, 18, 3, 5
2019/12/19, 46, 10, 26, 13, 4, 3
2019/12/20, 40, 13, 18, 16, 4, 4
2019/12/21, 55, 12, 26, 12, 3, 4
2019/12/22, 47, 8, 23, 11, 3, 4
2019/12/23, 34, 8, 27, 11, 3, 4
2019/12/24, 29, 8, 25, 15, 4, 5
2019/12/25, 42, 11, 9, 16, 3, 4
2019/12/26, 51, 8, 27, 7, , 3
2019/12/27, 26, 6, 25, 7, 2, 2
2019/12/28, 26, 9, 24, 10, 3, 4
2019/12/29, 36, , , , , 
2019/7/1, 32, 20, 45, 9, 7, 4
2019/7/2, 62, 27, 42, 8, 7, 4
2019/7/3, 74, 14, 48, 6, 6, 2
2019/7/4, 45, 13, 44, 3, 6, 2
2019/7/5, 49, 7, 48, 2, 6, 1
2019/7/6, 19, 8, 39, 1, 6, 2
2019/7/7, 38, 14, 48, 3, 7, 2
2019/7/8, 54, 7, 30, 2, 5, 1
